text,x0,x1,top,doctop,bottom,upright,height,width,direction,page
TESIRA,2043.54,2057.8649565,572.7408585000001,25484.7408585,578.6823585,True,5.941499999999905,14.324956500000098,ltr,23
DAN,2059.3503315,2068.1794004999997,572.7408585000001,25484.7408585,578.6823585,True,5.941499999999905,8.82906899999989,ltr,23
AI,2069.6647755,2073.4911015,572.7408585000001,25484.7408585,578.6823585,True,5.941499999999905,3.826325999999881,ltr,23
(CTRL),2074.9764765,2088.231963,572.7408585000001,25484.7408585,578.6823585,True,5.941499999999905,13.255486500000188,ltr,23
#,689.46,693.0897408000001,582.5302179,25494.5302179,590.6323179000001,True,8.102100000000064,3.629740800000036,ltr,23
1,695.1152658000001,698.7450066000001,582.5302179,25494.5302179,590.6323179000001,True,8.102100000000064,3.629740800000036,ltr,23
CRESTRON,720.8400000000001,743.1859815000001,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,22.345981499999994,ltr,23
USB-EXT-2-REMOTE-1G,763.2000000000003,808.6049430000003,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,45.404943,ltr,23
E.01,958.1399999999999,970.0986995999999,582.5302179,25494.5302179,590.6323179000001,True,8.102100000000064,11.958699600000045,ltr,23
CRESTRON,990.8400000000001,1013.1859815000001,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,22.345981499999994,ltr,23
DM-NVX-E20-2G,1043.8200000000002,1075.2089445000001,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,31.38894449999998,ltr,23
RJ45,1894.38,1904.8251570000002,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,8.228977499999928,ltr,23
34,1941.5343525,1946.8579365000003,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,583.6008585000002,25495.6008585,589.5423585000001,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,10.445157000000108,ltr,23
TESIRA,2041.92,2056.2449565,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,14.324956500000098,ltr,23
DAN,2057.7303315,2066.5594005,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,8.82906899999989,ltr,23
AI,2068.0447755,2071.8711015,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,3.826325999999881,ltr,23
(DANTE),2073.3564765,2089.832256,583.5408585000002,25495.5408585,589.4823585000001,True,5.941499999999905,16.475779500000044,ltr,23
CAT6,673.02,682.85591298,591.59349462,25503.59349462,596.99487462,True,5.401380000000017,9.83591297999999,ltr,23
LINK-RJ45,706.9200000000001,731.5851570000003,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,24.66515700000025,ltr,23
USB,776.2800000000002,784.6872225000002,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,8.407222499999989,ltr,23
A,786.1725975000002,788.9829270000001,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,2.810329499999966,ltr,23
(2.0)-USB,790.4683020000002,811.8072225000001,594.3408585000002,25506.3408585,600.3423585,True,6.001499999999851,21.33892049999986,ltr,23
OFE,830.1600000000003,838.0740780000003,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,7.914078000000018,ltr,23
LAPTOP/USB,839.5594530000003,866.2130220000004,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,26.65356900000006,ltr,23
DEVICE,867.6983970000003,882.1005930000003,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,14.402196000000004,ltr,23
RJ45,976.3200000000002,986.7651570000002,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,10.445156999999995,ltr,23
LAN,1018.56,1026.7889774999999,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,8.228977499999928,ltr,23
(POE),1028.2743524999998,1039.1413559999999,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,10.86700350000001,ltr,23
RJ45,1070.94,1081.3851570000002,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,10.445157000000108,ltr,23
CAT6,1105.02,1114.85591298,591.59349462,25503.59349462,596.99487462,True,5.401380000000017,9.835912980000103,ltr,23
CAT6,1213.02,1222.85591298,591.59349462,25503.59349462,596.99487462,True,5.401380000000017,9.835912980000103,ltr,23
GSM4248PX,1264.7400000000002,1290.0745560000003,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,25.33455600000002,ltr,23
(VID),1291.5599310000002,1300.7751975000003,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,9.215266500000098,ltr,23
RJ45,1894.38,1904.8251570000002,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,8.228977499999928,ltr,23
35,1941.5343525,1946.8579365000003,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,594.4008585000001,25506.4008585,600.3423585,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,10.445157000000108,ltr,23
HOSPITALITY,2030.88,2056.8859455,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,26.005945500000053,ltr,23
MXWAPXD2,2058.3713205,2082.3274485,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,23.956128000000263,ltr,23
(DANTE),2083.8128235,2100.288603,594.3408585000002,25506.3408585,600.2823585000001,True,5.941499999999905,16.475779500000044,ltr,23
USB,776.2800000000002,784.6872225000002,605.2008585000001,25517.2008585,611.1423585,True,5.941499999999905,8.407222499999989,ltr,23
A,786.1725975000002,788.9829270000001,605.2008585000001,25517.2008585,611.1423585,True,5.941499999999905,2.810329499999966,ltr,23
(2.0)-USB,790.4683020000002,811.8072225000001,605.1408585000001,25517.1408585,611.1423585,True,6.001499999999851,21.33892049999986,ltr,23
OFE,830.1600000000003,838.0740780000003,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,7.914078000000018,ltr,23
LAPTOP/USB,839.5594530000003,866.2130220000004,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,26.65356900000006,ltr,23
DEVICE,867.6983970000003,882.1005930000003,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,14.402196000000004,ltr,23
EXTRON,930.3600000000001,945.3920405400002,602.39349462,25514.39349462,607.79487462,True,5.401380000000017,15.032040540000025,ltr,23
26-663-09,946.7423855400001,965.4635686200002,602.39349462,25514.39349462,607.79487462,True,5.401380000000017,18.72118308000006,ltr,23
HDMI,976.3200000000002,987.0622320000002,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,10.742232000000058,ltr,23
IN,988.5476070000002,992.6175345000001,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,4.069927499999949,ltr,23
-,994.1029095000001,995.0832570000001,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,0.9803474999999935,ltr,23
HDMI,996.5686320000002,1007.3108640000002,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,10.742231999999944,ltr,23
RJ45,1894.38,1904.8251570000002,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,605.2008585000001,25517.2008585,611.1423585,True,5.941499999999905,8.228977499999928,ltr,23
36,1941.5343525,1946.8579365000003,605.2008585000001,25517.2008585,611.1423585,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,605.2008585000001,25517.2008585,611.1423585,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,10.445157000000108,ltr,23
NVX-E30,2019.24,2036.2386315,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,16.9986315000001,ltr,23
/,2037.7240065,2039.9758350000002,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,2.2518285000001015,ltr,23
HOSPITALITY,2041.46121,2067.4671555,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,26.005945500000053,ltr,23
AM-3200,2068.9525305,2087.163228,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,18.210697499999696,ltr,23
/,2088.648603,2090.9004315,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,2.2518285000001015,ltr,23
E.07,2092.3858065,2101.1554605,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,8.769654000000173,ltr,23
(VID),2102.6408355,2111.856102,605.1408585000001,25517.1408585,611.0823585,True,5.941499999999905,9.215266500000325,ltr,23
PWR,706.3200000000002,715.7669850000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,9.44698500000004,ltr,23
-,717.2523600000002,718.2327075000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,0.9803474999999935,ltr,23
PHX,719.7180825000002,727.9351770000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,8.21709450000003,ltr,23
AUDIO,976.6800000000003,989.4304590000003,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,12.750458999999978,ltr,23
IN,990.9158340000002,994.9857615000003,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,4.0699275000000625,ltr,23
-,996.4711365000003,997.4514840000003,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,0.9803474999999935,ltr,23
3.5MM,998.9368590000003,1012.7567880000003,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,13.819929000000002,ltr,23
RJ45,1894.38,1904.8251570000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,8.228977499999928,ltr,23
37,1941.5343525,1946.8579365000003,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,616.0008585,25528.0008585,621.9423585,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,10.445157000000108,ltr,23
NVX-E30,2013.24,2030.2386315,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,16.9986315000001,ltr,23
/,2031.7240065,2033.9758350000002,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,2.2518285000001015,ltr,23
HOSPITALITY,2035.46121,2061.4671555,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,26.005945500000053,ltr,23
MEDIA,2062.9525305,2076.0119475,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,13.05941699999994,ltr,23
PLAYER,2077.4973225,2093.1828825,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,15.685559999999896,ltr,23
/,2094.6682575,2096.920086,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,2.2518285000001015,ltr,23
E.08,2098.405461,2107.175115,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,8.769654000000173,ltr,23
(VID),2108.66049,2117.8757565,615.9408585000001,25527.9408585,621.8823585,True,5.941499999999905,9.21526649999987,ltr,23
INPUT,725.7000000000003,737.7968940000003,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,12.09689400000002,ltr,23
OUTPUT,777.5999999999999,794.0638964999999,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,16.463896500000033,ltr,23
PWR,976.3200000000002,985.7669850000002,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,9.44698500000004,ltr,23
-,987.2523600000002,988.2327075000002,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,0.9803474999999935,ltr,23
DC,989.7180825000002,995.5526355000002,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,5.834553000000028,ltr,23
PLUG,997.0380105000002,1007.9822535000002,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,10.944243000000029,ltr,23
RJ45,1894.38,1904.8251570000002,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,8.228977499999928,ltr,23
38,1941.5343525,1946.8579365000003,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,626.8008585000002,25538.8008585,632.7423585000001,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,10.445157000000108,ltr,23
NVX-D30,2010.18,2027.64801,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,17.46801000000005,ltr,23
/,2029.133385,2031.3852135000002,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,2.2518285000001015,ltr,23
HOSPITALITY,2032.8705885000002,2058.876534,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,26.005945499999825,ltr,23
VW,2060.361909,2066.8559685,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,6.494059499999821,ltr,23
CONTROLLER,2068.3413435,2095.8148395,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,27.473495999999614,ltr,23
/,2097.3002145,2099.552043,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,2.2518285000001015,ltr,23
D.06,2101.037418,2110.2764505,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,9.239032500000121,ltr,23
(VID),2111.7618255,2120.977092,626.7408585000001,25538.7408585,632.6823585,True,5.941499999999905,9.21526649999987,ltr,23
JT023560,858.6600000000003,886.8877164000004,631.2502179,25543.2502179,639.3523179000001,True,8.102100000000064,28.227716400000077,ltr,23
CO,888.9132414000003,896.9910351000003,631.2502179,25543.2502179,639.3523179000001,True,8.102100000000064,8.07779370000003,ltr,23
INPUT,995.7000000000003,1007.7968940000003,637.5408585000002,25549.5408585,643.4823585000001,True,5.941499999999905,12.09689400000002,ltr,23
OUTPUT,1047.6,1064.0638964999998,637.6008585000002,25549.6008585,643.5423585000001,True,5.941499999999905,16.46389649999992,ltr,23
RJ45,1894.38,1904.8251570000002,637.5408585000002,25549.5408585,643.4823585000001,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,637.6008585000002,25549.6008585,643.5423585000001,True,5.941499999999905,8.228977499999928,ltr,23
39,1941.5343525,1946.8579365000003,637.6008585000002,25549.6008585,643.5423585000001,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,637.6008585000002,25549.6008585,643.5423585000001,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,637.5408585000002,25549.5408585,643.4823585000001,True,5.941499999999905,10.445157000000108,ltr,23
OFE,828.96,836.874078,648.3408585000002,25560.3408585,654.2823585000001,True,5.941499999999905,7.914078000000018,ltr,23
LAPTOP/HDMI,838.359453,867.3480315,648.3408585000002,25560.3408585,654.2823585000001,True,5.941499999999905,28.988578500000017,ltr,23
DEVICE,868.8334065,883.2356025000001,648.3408585000002,25560.3408585,654.2823585000001,True,5.941499999999905,14.402196000000117,ltr,23
RJ45,1894.38,1904.8251570000002,648.3408585000002,25560.3408585,654.2823585000001,True,5.941499999999905,10.445157000000108,ltr,23
LAN,1931.8200000000002,1940.0489775,648.4008585000001,25560.4008585,654.3423585,True,5.941499999999905,8.228977499999928,ltr,23
40,1941.5343525,1946.8579365000003,648.4008585000001,25560.4008585,654.3423585,True,5.941499999999905,5.32358400000021,ltr,23
(POE+),1948.3433115000003,1961.8721070000001,648.4008585000001,25560.4008585,654.3423585,True,5.941499999999905,13.528795499999887,ltr,23
RJ45,1988.94,1999.3851570000002,648.3408585000002,25560.3408585,654.2823585000001,True,5.941499999999905,10.445157000000108,ltr,23
SFP,1894.6200000000001,1902.284535,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,7.664534999999887,ltr,23
LAN,1931.3400000000001,1939.5689775,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,8.228977499999928,ltr,23
41,1941.0543525,1946.3779365000003,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,5.32358400000021,ltr,23
(SFP,1947.8633115000002,1956.8646840000001,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,9.001372499999889,ltr,23
1),1958.350059,1962.3486885000002,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,3.9986295000001064,ltr,23
SFP,1991.64,1999.304535,659.2008585000001,25571.2008585,665.1423585,True,5.941499999999905,7.664534999999887,ltr,23
OFE,997.98,1005.894078,664.5408585000002,25576.5408585,670.4823585000001,True,5.941499999999905,7.914078000000018,ltr,23
KEYBOARD/MOUSE,1036.2600000000002,1075.6462035000002,664.5408585000002,25576.5408585,670.4823585000001,True,5.941499999999905,39.386203499999965,ltr,23
